test_id,height_um,line_id,center_nm,relative_strength,role,status,applied_center_nm,area,area_sigma,snr,area_fraction,height,center_height,peak_offset_nm,centroid_offset_nm,fwhm_nm,top_flatness,noise,line_relative
1219,23000.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.418648326498,372.7100128488349,2.2124617052661866,168.4594187378232,0.010379039833095103,691.4100995309732,681.8006612035666,0.014685006803347278,0.02767571205689581,0.4333333333329392,0.08901303848832635,8.568827338625395,0.5155743057504988
1219,23000.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8251883264979,260.7507779854543,1.8202161903902936,143.25264183566225,0.007261255716033624,550.2411886634184,548.1829819264035,0.008145006800305055,0.038946224211553436,0.3999999999996362,0.06504947649818489,7.049666991885127,0.5150002823549495
1220,23100.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.8037510113064,15.751958635393589,0.7130438695909704,22.091149376867264,0.00039520269789002186,23.589289258794565,23.417372905900116,-0.03708434460565968,0.03358698190096851,0.49999999999954525,0.09298883746479078,2.7616070320436332,0.565083077105815
1220,23100.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4172650113064,441.60033006628134,2.6170839364575795,168.7375494207575,0.011079361358858585,841.0630258141209,831.6969495507846,0.01606832199490782,0.030263099775285462,0.4333333333329392,0.0720992614574134,10.135922501536374,0.5503624740448645
1220,23100.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8238050113064,302.92748786580984,0.7828481570808417,386.9556121782218,0.007600182506867253,666.6648889577323,666.0063409734391,0.009528321991865596,0.03554481260097161,0.3999999999996362,0.08692215721140252,3.031957874986025,0.5390384652537499
1221,23200.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.8020899816293,16.359180543179278,1.9591502153237013,8.350141002575613,0.000439986236904054,34.43112616859685,28.335289147593944,0.09791001840471836,0.039285220508966295,0.33333333333303017,0.15420113995386026,7.587756156674271,0.6291171036062615
1221,23200.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4156039816291,528.4257356638877,0.9516533266040639,555.2712536082372,0.014212206430776746,1024.3445636100387,1006.945485094099,0.017729351672187477,0.028270839426054923,0.4333333333329392,0.09031399523758034,3.6857374853037794,0.705985195313139
1221,23200.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8221439816291,367.9031075482782,1.08316406347042,339.6559394423864,0.009894890725621625,810.8794164302544,810.259737199281,-0.022143981664157764,0.03421216891626036,0.3999999999996362,0.09738686284368009,4.195076379035105,0.7017892933193749
1222,23300.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.8020500459236,16.50733850817578,4.4990440678724735,3.669076865917839,0.00046135833287523214,30.999856511302823,27.64498212626204,0.09794995411039054,0.09531878180877397,0.49999999999954525,0.056111790815094285,17.424722748739207,0.6596761302021653
1222,23300.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4155640459236,582.7691416417281,2.5941083579549544,224.6510404450297,0.016287628651087127,1177.8380691264574,1160.4747938335868,0.017769287377745968,0.017613670708522256,0.4333333333329392,0.08386198640904538,10.046938468626145,0.8090808946825278
1222,23300.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8221040459235,387.7585781024138,2.272119829672891,170.65938734324504,0.010837340681103523,881.4666686656149,878.5918804157121,0.011229287374703745,0.031143143494338124,0.3999999999996362,0.07657427982017403,8.799882260918743,0.7686320009941447
1223,23400.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.8017102947554,15.318137672087095,5.4150058471668885,2.8288312338760426,0.0004436262248371311,29.39179854435497,28.83458642499143,0.03162303861199689,-0.03763668188241617,0.3999999999996362,0.07142608253332289,20.972227465712216,0.6343217633741045
1223,23400.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4152242947554,475.4618729444637,2.3676856751358035,200.81291952623425,0.013769778041145212,931.8088704675692,919.2704803263446,0.018109038545958356,0.027109238257973626,0.4333333333329392,0.07641517378849441,9.17000718886317,0.6840077567931283
1223,23400.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8217642947553,337.7406622697799,1.7573170955246973,192.19107532151887,0.009781255279469003,770.3922510877125,768.0272549535603,0.011569038542916132,0.02921837061068236,0.3999999999996362,0.08009247955351412,6.806059844978931,0.6937297662702299
1224,23500.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.8013367852658,17.933032625657415,4.1106135756647495,4.362616990276778,0.0004377688936210626,38.16386171625618,36.282085886384344,0.06532988143487728,0.1523323694427701,0.3666666666663332,0.09748381519446421,15.920337921258174,0.6259466212891054
1224,23500.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4148507852658,694.2487769438558,7.480130730841066,92.81238549500517,0.01694752501290038,1263.3680268794105,1248.4189323855117,0.01848254803553573,0.02981978617102444,0.49999999999954525,0.06609807483183229,28.970421748028112,0.8418609604766957
1224,23500.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8213907852657,498.95176745896606,4.456511841017664,111.96015746365171,0.012180068355994413,1032.7463532837992,1026.0484369628234,0.011942548032493505,0.03007050703995947,0.3999999999996362,0.06768239785975251,17.259996142453264,0.8638641700207356
1225,23600.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.8011733877504,12.97635194768813,0.6857396333166668,18.923147091449792,0.000264283625354374,22.962864799437767,22.584144787117566,0.03215994561696789,0.08323561583991634,0.49999999999954525,0.054684065860319604,2.6558581796722467,0.3778876132204174
1225,23600.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4146873877504,352.96721389742726,0.9701787490727543,363.8166824770948,0.007188727255248673,703.9383313767985,692.6709014218693,0.018645945550929355,0.017300220082079064,0.4333333333329392,0.08524482268981791,3.7574861380065387,0.35709691102989743
1225,23600.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8212273877504,246.95730891952698,3.6759238519387556,67.18237887035575,0.005029670370542055,548.7210895519206,547.9667372008046,0.012105945547887131,0.035593456866006255,0.3999999999996362,0.08613324362203806,14.236791860498368,0.3567264068750347
1226,23700.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.8001306290003,10.978558423320681,0.7946403335958158,13.815757845617728,0.00024200363945428444,24.553592968523617,24.260137606371206,-0.03346396229949278,0.03604564214619369,0.3666666666663332,0.1454001019262211,3.0776287782440996,0.34603043446755277
1226,23700.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4136446290003,446.2155906991141,4.602849559898123,96.94333583846054,0.009836063421682511,844.1882087698214,829.7830164948793,0.019688704301074722,0.029535330750825033,0.4333333333329392,0.08376713076178925,17.826759690599783,0.4886021878229522
1226,23700.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8201846290002,298.57038975252,3.973375051593416,75.14276550178324,0.006581476198178216,655.2294751747518,653.7880190627819,-0.020184629035270518,0.026044621290042435,0.4333333333329392,0.09934254121869866,15.388815403071332,0.46678732066822387
1227,23800.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.799993164408,9.67029063112642,1.0457123013694525,9.247563233656448,0.0002198379316448598,26.069653123428225,21.727843803071373,0.06667350229270141,0.01719684353296232,0.29999999999972715,0.16652023943735056,4.050026328131804,0.3143366569653969
1227,23800.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.413507164408,459.96105489202944,4.9601749182830615,92.73081342285457,0.010456447567271638,836.5964542757265,825.8257680300861,0.019826168893359863,0.02557332812079941,0.49999999999954525,0.06742563737900167,19.210674852803503,0.5194195013995732
1227,23800.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8200471644079,317.7137462295164,4.840079790237065,65.64225384680175,0.007222692211692191,674.8947167706174,674.5982837733217,-0.020047164442985377,0.033953151787735183,0.3999999999996362,0.09211801569967683,18.74554842192029,0.5122651885363169
1228,23900.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7999551525132,10.107669671547015,0.6906147975059975,14.63575600761615,0.00027286550900359634,33.59268788512691,26.257258966138867,0.10004484752073495,0.04747961088393502,0.26666666666642413,0.2018228407760849,2.6747396093875686,0.3901584738338643
1228,23900.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4134691525132,499.11820103282616,2.242618324850218,222.5604756289333,0.01347413859014021,984.0588655759939,969.35978151629,0.01986418078809038,0.02683619840229221,0.4333333333329392,0.07792897077701672,8.685623424052368,0.669321995185553
1228,23900.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8200091525132,337.1156712369989,2.991907981676508,112.67581533309624,0.009100736590563091,744.1697505394159,743.2319731369682,0.013324180785048156,0.03231604944567554,0.3999999999996362,0.08675755451170537,11.5876097864287,0.645464379312366
1229,24000.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7998330067765,17.56351440276918,0.7830623712119902,22.42926623531294,0.00041861892422235674,40.21269871899358,22.288826391983985,0.10016699325751688,0.037439388706331456,0.23333333333312112,0.2497425510534712,3.032787522748486,0.5985649164270745
1229,24000.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4133470067765,508.02936468078747,4.153816495365713,122.30423882412245,0.012108664657826541,961.6109470135607,948.8835480063933,0.01998632652487231,0.022284836966339695,0.46666666666624224,0.0697030065700743,16.087662109767695,0.6014926693525213
1229,24000.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8198870067764,359.88737974065316,1.8738260264429472,192.06018843906304,0.008577763213749616,781.3884863148936,775.35252729494,0.013446326521830088,0.03506173082379883,0.3999999999996362,0.07207555423950263,7.2572969941101535,0.608372800767852
1230,24100.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7994219317955,10.611157672038212,1.7273814079496521,6.142915295489561,0.00026083878602221856,21.42687560332911,17.13301146530601,0.10057806823851934,0.19200963489166045,0.29999999999972715,0.19805324801508814,6.690119425543408,0.3729619879138532
1230,24100.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4129359317956,371.8038544651481,1.1694068223274254,317.94226557115616,0.009139517952186134,732.453036131627,722.5077420524123,0.02039740150576108,0.03159149118380812,0.4333333333329392,0.07172774683357093,4.529093147819573,0.4540015934872277
1230,24100.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8194759317955,258.0498770866521,1.3946537083476742,185.0279216568954,0.0063432679781805675,572.1275156146279,566.0290469476847,0.013857401502718858,0.03857879279083205,0.3999999999996362,0.08464520048465493,5.40147058616187,0.44989254304908916
1231,24200.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7991721191538,9.910853294197237,1.2776392174357127,7.757161144512162,0.0001990074081137437,19.293891482985856,17.255583634381857,0.10082788088016059,-0.021651281421287357,0.5666666666661513,0.10395898343144575,4.9482754115944925,0.28455200114818424
1231,24200.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4126861191539,424.07876383425463,2.6448115517352075,160.34365985585063,0.008515393490502805,898.7202865797581,879.1785374256915,0.020647214147402337,0.020051673214331232,0.3999999999996362,0.10085555246834148,10.243311093736772,0.42299848132956597
1231,24200.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8192261191539,283.39488247606965,1.7992199051665274,157.50986394842045,0.005690497009705736,666.7116426026778,665.723919192289,0.014107214144360114,0.035964634876261004,0.3666666666663332,0.095287189281983,6.968348728881186,0.40359514681012504
1232,24300.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7994112404773,15.064679728533443,0.7433552507700335,20.265787741363376,0.0003685143123708283,34.4241660690148,33.4467766249257,0.03392209289006587,0.08188387591775612,0.3999999999996362,0.08711247369200352,2.8790025065507963,0.5269225202758892
1232,24300.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4129252404773,464.02679194671254,3.967927873734199,116.94436156925882,0.01135108858849475,929.3955264142369,911.0712726976293,0.020408092824027335,0.024307140341561617,0.4333333333329392,0.09240690890269501,15.367718573938737,0.5638604064187683
1232,24300.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8194652404773,334.4652103720726,2.319006607894659,144.22779531263228,0.008181734974343708,733.1188553207176,728.6465806744844,0.013868092820985112,0.04033313956624835,0.3999999999996362,0.06535775541477913,8.981473972129136,0.5802847312808869
1233,24400.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7965840401795,12.897371296921127,0.8897898054593462,14.4948517254173,0.00024056633494315408,31.68995615613062,31.473672817259697,0.03674929318788145,0.06278855469852533,0.3999999999996362,0.07370338575621713,3.446141098172319,0.34397529552183226
1233,24400.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4100980401795,497.57412916774746,4.27194253883927,116.4749115054678,0.009280928792442482,1065.4541527315887,1035.0283467998267,0.023235293121842915,0.02417912440472388,0.3999999999996362,0.11293571462254336,16.54516230889457,0.4610261156938276
1233,24400.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8166380401794,330.0638707316886,0.74252398217323,444.5161081069097,0.006156468155493693,717.2635959764913,714.4975330563992,0.01669529311880069,0.036180966883685266,0.3999999999996362,0.07973053858258196,2.875783017119148,0.4366438757125056
1234,24500.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7963555901822,20.329155340237065,1.0878352244998069,18.687715641479187,0.0004641330575957662,33.19729697693219,28.11287556345271,0.1036444098517677,0.10539621697512004,0.3666666666663332,0.14170986592051157,4.21316770790939,0.663643587893047
1234,24500.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4098695901822,474.0412586221074,5.768123662964459,82.1829222673911,0.010822791951190746,917.0479247817366,885.371653783804,0.056797076452426154,0.027453997373233924,0.4333333333329392,0.11699627339057234,22.339846885546592,0.5376174999083007
1234,24500.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8164095901822,334.7706204550365,1.8129015675193374,184.66011969591707,0.007643116945320952,736.283130419702,727.3331949933502,0.016923743116080914,0.03555896649166129,0.3999999999996362,0.0809665867214701,7.0213375793221005,0.542083564998355
1235,24600.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.7954909390878,11.32630203852528,3.5061773596664194,3.2303847970779422,0.00021104189714110256,22.734480378033368,20.351705438228812,0.10450906094615675,-0.012734590954800902,0.4333333333329392,0.0937895840829052,13.579366522849885,0.30175959139815917
1235,24600.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4090049390879,402.78849706613386,2.9308708987555403,137.4296279092878,0.007505119347719448,802.5188022131292,777.7969800082606,0.05766172754670151,0.03100473342471233,0.4333333333329392,0.11063506486020264,11.351214180774495,0.3728135511087247
1235,24600.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8155449390879,281.344408574838,0.6756576943625153,416.4008060920362,0.005242263320695106,619.4354298213589,616.0313826555605,0.017788394210356273,0.03678946729945786,0.3999999999996362,0.07339438707539932,2.616810998005303,0.3718044365763903
1236,24700.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.7948657755684,8.764255623506537,2.1174297260066317,4.139101060055245,0.00022505576272340916,17.256791999645884,14.978398492548413,0.10513422446558707,-0.06700484720532505,0.3999999999996362,0.10912854902818517,8.200770065595677,0.32179740573413523
1236,24700.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4083797755684,336.8759217819828,3.906348709062765,86.23805678188114,0.008650576931650712,651.0628051283329,638.1099495774569,0.0249535577329425,0.026353139399937334,0.4333333333329392,0.07890307747835597,15.129223494692688,0.4297136601842184
1236,24700.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8149197755683,221.64977533494448,0.4015130807541597,552.0362497745303,0.005691705193044111,508.2051842514718,507.3198217570119,0.018413557729900276,0.036369838958744106,0.3999999999996362,0.09047937572095902,1.5550534750467084,0.40368083650137576
1237,24800.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7948341474209,11.926411549189705,0.4723050594763876,25.251500719496217,0.0003300118989525493,17.788846114687885,17.5373659780401,-0.028167480720185267,0.12321379057647434,0.4333333333329392,0.13895857875553522,1.8292296296832165,0.4718696009345948
1237,24800.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4083481474208,312.21132451135486,4.066695309022425,76.77273579328126,0.008639099166713146,624.4815586906398,611.5512395518958,0.02498518588049592,0.027858987223240674,0.3999999999996362,0.08472254564301673,15.750243205957998,0.42914350718505717
1237,24800.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8148881474208,219.87643762343805,0.8182724907224991,268.7080894401041,0.006084130202597485,494.3971822426156,494.00348296720796,-0.014888147455849321,0.0384210601839102,0.3666666666663332,0.10304210724179079,3.169155729230784,0.43151334903455585
1238,24900.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.7938545898403,6.055463389298987,1.9623494469658638,3.085823169090396,0.00019917549936770875,14.400691090636883,9.578452999460632,0.10614541019367607,0.025011380268500007,0.26666666666642413,0.18578113872737287,7.600146727545037,0.2847923474907884
1238,24900.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4073685898403,276.7685313530079,6.049262167983014,45.75244445808008,0.009103433857583661,546.3471033514834,539.6568106376585,0.025964743461031503,0.018913274344470883,0.46666666666624224,0.07301104045411129,23.428691633462094,0.4522091317255931
1238,24900.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8139085898403,203.0896356474617,0.7289568609619118,278.60309234139055,0.006679997383515182,440.7165820585243,439.5156123233656,0.01942474345798928,0.03495008809009033,0.3999999999996362,0.08642189889848725,2.8232377826116877,0.4737748776763659
1239,25000.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.793449626551,11.652231441040852,0.2972806049220317,39.19607013749486,0.0006018635495715708,35.11920218592775,25.778308232947133,0.10655037348294627,0.06462202105647391,0.26666666666642413,0.1575028913284067,1.1513628320145426,0.8605784029449521
1239,25000.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.406963626551,347.8148291902595,1.480753890816844,234.89036993067816,0.01796540591811141,594.0908298558688,590.5484459078323,0.026369706750301702,0.02119729412112171,0.49999999999954525,0.050943718197781575,5.734935158970689,0.8924237533245933
1239,25000.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.813503626551,245.00527772086008,4.421430200227398,55.41312802094201,0.012655064985533215,525.2222225359369,523.5398634504231,0.01982970674725948,0.023797186473216433,0.3999999999996362,0.0810764895434794,17.124125531914814,0.8975530260391206
1240,25100.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.7927234374899,6.58407840672233,1.5549680825892371,4.234220933820666,0.00034323469870603936,17.990136055885614,13.83169058286659,0.10727656254402973,-0.08322404150501472,0.26666666666642413,0.19762498414555227,6.022365487757671,0.49077630479200496
1240,25100.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4062374374898,311.4501958526326,0.7098583877424842,438.7497580230292,0.01623621523496289,538.3963916380542,535.8001594633961,0.02709589581149885,0.029552355761607054,0.49999999999954525,0.06193317588789056,2.749269713894789,0.8065269555175587
1240,25100.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8127774374898,207.02001716605596,1.6897206372357807,122.51730410579624,0.010792163888200635,448.6953535072623,446.514396792829,-0.012777437524846391,0.031586141010844254,0.3999999999996362,0.09592950945239279,6.544259887763115,0.7654278635817265
1241,25200.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7916368378316,10.679091620319923,0.5882045029779275,18.155406098141786,0.0005454931469870189,33.16180949311831,12.97356435602092,0.14169649553571162,0.13451668333385158,0.23333333333312112,0.19309151461557658,2.2781062441997957,0.7799768262850768
1241,25200.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4051508378316,345.89798485406436,1.8282602362179412,189.19515832691934,0.017668635779422143,587.0548986039475,578.9023188257166,0.028182495469764035,0.031282645928698345,0.49999999999954525,0.054120630723447756,7.080821447411764,0.8776818252963077
1241,25200.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8116908378315,221.37625124702083,0.8771467293320049,252.38223417376352,0.011308005610809496,467.1331599919532,465.4958576782184,0.02164249546672181,0.032058615054633956,0.4333333333329392,0.07203428882974976,3.3971746748862492,0.8020136337547042
1242,25300.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7912909152194,11.821444196880865,0.4209455838560746,28.083069760681305,0.0005866688869274356,25.005010181198017,24.767171361493254,-0.024624248518648528,0.019744846275495064,0.3666666666663332,0.14439247291190713,1.6303152359356172,0.8388522184619654
1242,25300.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4048049152194,277.8318649223553,0.7802266249730817,356.0912381475583,0.01378810475542225,537.4722781487353,533.5140615689211,0.02852841808191897,0.03313840376451375,0.46666666666624224,0.07452065887396853,3.0218047247911137,0.6849181283826026
1242,25300.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8113449152194,186.83968599600522,1.0140703424149362,184.24726390386274,0.009272389125354902,433.95523815856404,430.7994628929359,0.021988418078876748,0.03433767919610444,0.3666666666663332,0.07799086453139356,3.927477548059473,0.6576387341818035
1243,25400.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7911017532693,14.84826125657556,1.100019191551177,13.498183823172655,0.0007028252832779206,28.12253970258061,19.402782045520144,0.1422315800979277,0.08344151032998375,0.3666666666663332,0.09614571028727782,4.260356009390129,1.004939176434911
1243,25400.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4046157532694,286.0616000490771,1.4709751953653463,194.47071639982883,0.013540395175926213,528.3861961016563,519.5327924781177,0.028717580031980106,0.025701272181491548,0.46666666666624224,0.06429237598042309,5.697062434339369,0.6726132623708944
1243,25400.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8111557532693,199.12461422862063,3.747497169173521,53.13536081270367,0.009425333443729655,433.6732224507705,431.4581953140866,-0.011155753304365135,0.033800100125845986,0.3999999999996362,0.09693906373117016,14.513994126181686,0.6684862198272489
1244,25500.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7910386112532,10.364116895422894,2.0685753065316446,5.010268111921091,0.0005116679168605653,24.356360817424275,16.812848673362637,0.10896138878081274,0.1943972268966294,0.33333333333303017,0.1380489075791756,8.011557712580247,0.7316116070552531
1244,25500.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4045526112532,379.75679212336297,1.8641263639849617,203.71837417263552,0.01874828011880344,750.0933043694458,742.6925271035609,0.028780722048168172,0.028165010466733746,0.4333333333329392,0.07354469689846675,7.219730362946509,0.9313126899702295
1244,25500.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8110926112531,266.67572770385954,1.1413787601128897,233.64349944402645,0.013165561084299358,612.6739010134559,609.2991063928964,-0.011092611288177068,0.022336609380265632,0.3666666666663332,0.10135773202355412,4.420540929636113,0.9337596609914114
1245,25600.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.7896353117021,1.2194548739866127,2.5255305876445258,0.4828509620720752,4.5258204276955e-05,2.5281157001895735,2.193772238439258,-0.02296864500135598,0.2861269333957157,0.09999999999990905,0.1015668982675222,9.781337906293574,0.06471272962873921
1245,25600.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4031493117021,242.63499951545222,0.8506333539919626,285.24040160991007,0.009005027251979943,540.5603631347981,524.7598960319824,0.03018402159921152,0.0292998312381292,0.3999999999996362,0.09851212605292846,3.2944888137424257,0.4473208262386423
1245,25600.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8096893117021,174.90909858730927,1.209128253986631,144.6571924943565,0.006491483926652793,402.0723564230656,401.828493978309,-0.009689311737133721,0.02399972796648771,0.3999999999996362,0.09928079745172759,4.682933591123333,0.4604046718457868
1246,25700.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7896314781009,13.749474692718197,1.1789588866881835,11.662386914391801,0.000358250495256908,23.09441723670443,22.50999315838703,-0.022964811400129292,0.08323907433841408,0.46666666666624224,0.131079679525543,4.566088134010724,0.512246736460265
1246,25700.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4031454781009,340.88717681928443,2.562786904556567,133.01424953170945,0.008882012051479675,771.7057770923875,750.7977556648144,0.030187855200438207,0.025343051459788036,0.3999999999996362,0.09399879480357926,9.925631001235068,0.4412100994648179
1246,25700.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8096854781008,222.80312123981906,0.9365645123543478,237.89404605960752,0.005805263860096625,550.93397940728,547.0761147825159,-0.009685478135907033,0.030195683575619168,0.3666666666663332,0.10838512109353965,3.6272987590005585,0.41173491803809403
1247,25800.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,low_snr,693.7895465343129,11.764560654187761,2.5136916599130426,4.680192420495495,0.0005492994737884634,23.431924246198832,20.745030502843203,0.07712013238779036,-0.027089170513035107,0.3666666666663332,0.08894064155242402,9.735485936352545,0.7854193267358939
1247,25800.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4030605343129,399.4300171572467,0.9821358124615454,406.6952982359413,0.018649799570857037,729.4237523732409,720.1271232013328,0.030272798988448812,0.03333013146402449,0.46666666666624224,0.06296484468346557,3.803795645380916,0.9264207114294503
1247,25800.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8096005343128,270.27981389955136,0.8237392050694641,328.11333033099874,0.012619643343656808,606.5254031090153,605.5838480453779,0.02373279898540659,0.028201289842998925,0.4333333333329392,0.0868541025102365,3.190328222855072,0.8950407669642136
1248,25900.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7891739303896,15.018569778459476,1.497549362233486,10.028764431551272,0.0007068133869233007,34.597809820500174,33.344113717076105,0.044159402977811624,0.09731045516115884,0.33333333333303017,0.07689023698859677,5.799983740059104,1.0106415916557085
1248,25900.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4026879303894,417.22406582391886,1.7248836789033142,241.88533460365923,0.01963566167890878,774.8862056964922,761.7567318457939,0.030645402911886777,0.025075073160452054,0.46666666666624224,0.06141448670520188,6.680445762543593,0.9753929844044279
1248,25900.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8092279303894,288.03383462440104,2.58305689495741,111.5089006311455,0.01355562967729285,641.8210381633148,638.6293593139401,0.024105402908844553,0.017224232135281754,0.3666666666663332,0.08245850318197964,10.004136336485388,0.9614250460687981
1249,26000.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7886005360715,19.299340788008248,0.5802862665111894,33.25831042674884,0.0009678425016434141,41.32763669467708,34.88815375216822,0.11139946396247069,0.03174670761684567,0.3666666666663332,0.12366977764711631,2.2474390462327594,1.3838757222620133
1249,26000.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.4021145360714,444.8755007989283,1.9800544103934163,224.67842220080007,0.02231005827311149,755.0046821771449,750.4529084102207,0.03121879722993981,0.030987470016257027,0.5333333333328483,0.05658263115098116,7.668717756045223,1.1082424762197394
1249,26000.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.8086545360713,324.62159705926797,4.299884823128833,75.4954168337596,0.016279446123908095,662.3499033837788,652.6950632214772,0.024678797226897586,0.029139365956261112,0.4333333333329392,0.06673447881106333,16.653382310603142,1.1546101223073955
