campaign,file,segment,ok,error,exact,relres,relres_full,delta_px,stretch_ppm,c0,c1,c2,c3,n_ref,windows_used,windows_total,on_model_lo,on_model_hi,n_native,pitch_start,pitch_end,max_window_relres,seconds
hosts/opal/LabData/LIBS/raw/z300-sd/adac9e1b71d0cf4756eff90b5d7bd3bb93cbc2d81fcd4c75d3485d959d35fc45/payload,10252023_DTM_Red_Pre_2.csv,NIR,1,,1,6.296801568756384e-11,0.0001960828052803913,2.3184010578461622,70.80506837084133,0.07728003526153875,1.2710017334704697e-05,-8.039713918564415e-10,-6.345244292512413e-14,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19830621790538316,0.1562449291793655,0.0004059812736389369,49.29764127731323
hosts/opal/LabData/LIBS/raw/z300-sd/9f0d5b0a4dadc33911db8ae6813efb19c1d380e510125d55ab0ce4a0b895b0b3/payload,10042023_cleannew_7.csv,UV,1,,1,6.237067763974607e-11,0.002250944849839217,0.2610003488179436,120.9648024776105,0.008700011627264786,1.0734316989602035e-05,-5.246687646303953e-10,-5.946864075079857e-14,919.3795397870695,13,13,195.4999999999994,358.9333333334137,2091,0.0959937327874627,0.0786950406694018,0.0020444255103597123,92.55986094474792
hosts/opal/LabData/LIBS/raw/z300-sd/9f0d5b0a4dadc33911db8ae6813efb19c1d380e510125d55ab0ce4a0b895b0b3/payload,10042023_cleannew_7.csv,VIS,1,,0,4.749760668544591e-06,0.00014192289771664467,-1.181318089465529,191.26854720607994,-0.039377269648850965,2.4710865203594122e-05,1.3803278580724641e-09,2.424945824736543e-15,935.662048746658,13,13,368.0000000000832,616.5333333334358,1986,0.14169567812609785,0.11294192138677772,0.0003417371801103533,92.5599102973938
hosts/opal/LabData/LIBS/raw/z300-sd/9f0d5b0a4dadc33911db8ae6813efb19c1d380e510125d55ab0ce4a0b895b0b3/payload,10042023_cleannew_7.csv,NIR,1,,1,6.519471229399696e-11,1.26124757286952e-05,-1.508805005984871,305.5562939483797,-0.050293500199495696,5.484954512679166e-05,6.79702806241572e-10,-1.5979332076859082e-13,866.6734066790201,13,13,623.0333333334336,943.8666666664715,1921,0.19834557058993596,0.1562896412893906,0.0007275422682658672,92.55994296073914
hosts/opal/LabData/LIBS/raw/z300-sd/ad4eb515f02267f19ee686c06851eebf0c3d5cf4f6510d8ba80f633e482920e8/payload,10182023_red_05mMLiOH_5.csv,UV,1,,1,5.7830552811130476e-11,0.0023331693173971805,1.4893535546542782,162.72361921921652,0.04964511848847594,1.4439960010001023e-05,-7.05907544995491e-10,-8.000098032435346e-14,919.7531525530004,13,13,195.53333333333273,359.00000000008043,2091,0.09599771985753591,0.07869830924369126,0.00226001413677134,52.266658544540405
hosts/opal/LabData/LIBS/raw/z300-sd/ad4eb515f02267f19ee686c06851eebf0c3d5cf4f6510d8ba80f633e482920e8/payload,10182023_red_05mMLiOH_5.csv,VIS,1,,1,6.05728763838438e-11,0.00021898033610416457,0.311234434511879,97.59298353578465,0.010374481150395966,1.2608487366043507e-05,2.0583392046853507e-09,9.010428462284093e-15,935.662048746658,13,13,368.0000000000832,616.5666666667692,1987,0.14168232492488642,0.11293124342967076,0.00019791409209759657,52.26671099662781
hosts/opal/LabData/LIBS/raw/z300-sd/ad4eb515f02267f19ee686c06851eebf0c3d5cf4f6510d8ba80f633e482920e8/payload,10182023_red_05mMLiOH_5.csv,NIR,1,,1,6.410380804832613e-11,0.00013027164266811808,1.4641013091377046,340.12722544612365,0.04880337697125682,6.105527515040908e-05,2.8712748057768936e-10,-1.90770438220727e-13,866.9503529178137,13,13,623.0333333334336,943.9666666664714,1922,0.19835238624057183,0.15629501179296312,0.00090313885248014,52.26674485206604
hosts/opal/LabData/LIBS/raw/z300-sd/ab3e2f5c57cb5d5799a5e92db0db25267eb678700bb696cc2c0737bfd0f57141/payload,Shot(101).csv,UV,1,,1,5.105072255860874e-12,1.902548765610959e-12,-0.15058314217509422,-517.703873327569,-0.005019438072503141,-4.594061552798791e-05,5.619699682861014e-08,3.785237026726689e-11,918.6323501904089,13,13,195.5999999999994,358.9000000000199,2090,0.09592877662171873,0.07887547971301956,1.4109628457701413e-15,63.354299545288086
hosts/opal/LabData/LIBS/raw/z300-sd/ab3e2f5c57cb5d5799a5e92db0db25267eb678700bb696cc2c0737bfd0f57141/payload,Shot(101).csv,VIS,1,,0,8.68080639644958e-05,8.705452255234845e-05,-1.3968593379145573,139.91511769942775,-0.04656197793048524,1.8076278948730692e-05,1.768511639264141e-09,1.513927150566043e-13,935.4054798919528,13,13,368.0000000000207,616.5000000000781,1986,0.1416887090294381,0.11293656994791945,0.0009397105016753429,63.35435652732849
hosts/opal/LabData/LIBS/raw/z300-sd/ab3e2f5c57cb5d5799a5e92db0db25267eb678700bb696cc2c0737bfd0f57141/payload,Shot(101).csv,NIR,1,,1,6.224769447412624e-11,6.70786118484475e-07,3.674804505531912,325.0801567043683,0.1224934835177304,5.835421844720048e-05,-3.6916882590258672e-09,-2.913373689339647e-13,866.8580375057923,13,13,623.1000000000787,944.0000000001526,1920,0.19835635303695653,0.1562844305130966,0.00280434988207975,63.3543918132782
hosts/opal/LabData/LIBS/raw/z300-sd/b734caa173bf4c469656f63338c70e02c251b58d29bfe318510dc2785db657d0/payload,Shot(157).csv,UV,1,,1,3.686000319305144e-12,4.018058464078956e-12,-1.2247384592447446,-536.8438314806701,-0.04082461530815815,-4.763907965784199e-05,1.0031904612278081e-08,7.695118293333888e-11,918.6323501904089,13,13,195.4999999999994,358.9000000000199,2090,0.09611072652450048,0.07890295204975928,1.448511629934046e-15,29.32254409790039
